UID	PID	PPID	LWP	C	NLWP	%CPU	%MEM	VSZ	RSS	TTY	STAT	START	TIME	COMMAND
argha	8979	8517	9062	0	29	10.7	1.8	3114044	293132	?	Sl	12:11	0:05	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {09eef9d1-8ad8-45fc-b1e7-fb3454a19ba4} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 7 tab
argha	8979	8517	9063	0	29	10.7	1.8	3114044	293132	?	Sl	12:11	0:05	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {09eef9d1-8ad8-45fc-b1e7-fb3454a19ba4} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 7 tab
argha	8979	8517	9109	0	29	10.7	1.8	3114044	293132	?	Sl	12:11	0:05	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {09eef9d1-8ad8-45fc-b1e7-fb3454a19ba4} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 7 tab
argha	8979	8517	9123	0	29	10.7	1.8	3114044	293132	?	Sl	12:11	0:05	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {09eef9d1-8ad8-45fc-b1e7-fb3454a19ba4} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 7 tab
argha	8981	8517	8981	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	8990	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	8992	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9000	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9003	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9006	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9009	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9012	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9013	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9016	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9023	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9025	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9028	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9031	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9047	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9050	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9052	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9053	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9054	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9068	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9069	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9070	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9071	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9072	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9073	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9074	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8981	8517	9075	0	27	0.1	0.5	2845408	89032	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5929e163-bd25-4768-9dc0-448a41559f3f} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 8 tab
argha	8993	8517	8993	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	8997	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	8999	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9001	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9004	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9007	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9008	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9010	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9011	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9015	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9022	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9027	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9029	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9032	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9055	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9064	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
argha	8993	8517	9065	0	27	0.0	0.5	2845408	89200	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44028 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d93dd156-5291-4633-9811-e0d9fe208150} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 9 tab
